time,open,high,low,close,Volume,Volume MA,ATR
1741870920,1901.02,1908.81,1898.41,1900.8,61839.766,60708.81110344848,15.081066304660954
1741872300,1900.8,1901.93,1875.31,1880.18,132247.309,64304.21910344848,15.905275854328037
1741873680,1880.58,1881.08,1863.02,1879.43,142008.241,67830.21503448296,16.05918472187603
1741875060,1879.43,1896.95,1875.8,1886.61,122556.269,70055.07162068985,16.422814384599175
1741876440,1886.41,1891.39,1876.98,1884.97,62586.825,70884.0047586209,16.27904192855638
1741877820,1884.97,1888.74,1869.21,1879.24,69642.055,72520.17186206917,16.51125321937378
1741879200,1879.13,1883.2,1866.08,1875.04,76473.392,73140.5740000002,16.554735132275663
1741880580,1874.84,1881.8,1869.73,1873.71,63076.275,73540.35186206918,16.234396908541683
1741881960,1873.51,1875.88,1855.14,1857.16,93681.745,75888.77975862089,16.556225700788705
1741883340,1857.14,1867.61,1850.04,1854.94,87836.886,76762.97620689677,16.628638150732364
1741884720,1855.19,1860.45,1850.91,1856.08,54150.046,76850.02910344848,16.12230685425148
1741886100,1856.19,1856.19,1832.87,1838.31,104388.169,78932.16279310366,16.63642779323353
1741887480,1838.59,1839.77,1820.9,1827.64,117472.826,81227.90034482781,16.795968665145413
1741888860,1827.61,1843.75,1827.01,1843.65,103236.332,82781.93206896573,16.791970903349313
1741890240,1843.74,1853.27,1842.87,1850.65,71384.502,83201.78079310367,16.33540155311008
1741891620,1850.65,1857.62,1844.02,1852,51221.534,84106.71562068987,16.140015727887924
1741893000,1851.74,1853.67,1841.87,1845.3,40206.282,83708.35903448297,15.83001460446737
1741894380,1844.86,1854.92,1837.6,1852.91,58856.164,82629.66648275882,15.936442132719714
1741895760,1852.79,1858.59,1848.78,1856.47,47134.834,80976.94037931054,15.498839123239732
1741897140,1856.47,1859.09,1852.02,1853.26,24789.388,80390.32951724157,14.89677918586546
1741898520,1853.27,1853.61,1838.05,1845.37,73217.773,81452.68896551743,14.94415210116078
1741899900,1845.38,1847.86,1839.03,1846,22058.765,79562.28996551744,14.507426951077862
1741901280,1846,1858.96,1843.34,1855.88,43365.898,76697.16431034502,14.58689645457231
1741902660,1855.87,1867.9,1852.02,1866.99,49076.191,75586.38493103468,14.67926099353144
1741904040,1866.99,1875,1864.22,1872.71,35675.485,74712.18979310365,14.400742351136333
1741905420,1872.54,1880.75,1872,1878.31,39683.995,74691.303172414,13.997117897483738
1741906800,1878.19,1882.9,1861.01,1863.31,92147.016,75540.05562068986,14.560895190520622
1741908180,1863.31,1865.98,1860.41,1863.08,25023.513,71117.90186206916,13.918688391197716
1741909560,1863.09,1864.98,1860.58,1863.76,14613.199,68263.81637931055,13.238782077540742
1741910400,1863.76,1868.9,1860.41,1863.62,31386.184,67213.69286206916,12.899583357716406
1741911780,1863.61,1877.04,1863,1874.42,31648.513,63744.76886206916,12.981041689308087
1741913160,1874.42,1878.9,1868,1869.5,29979.076,59881.694206896755,12.832395854357516
1741914540,1869.31,1879.14,1869.3,1876,19111.171,56314.621862069165,12.61865329333199
1741915920,1876,1888.84,1875.99,1882.18,45450.224,55723.704586207095,12.635178058093985
1741917300,1882.18,1887.33,1879.14,1886.6,21023.469,54047.201620689855,12.317665339658687
1741918680,1886.6,1893.49,1883.58,1888.21,34961.676,52615.76313793124,12.145689243968787
1741920060,1888.21,1894.08,1887.01,1890.61,33753.602,51604.636482758826,11.783140012256727
1741921440,1890.61,1890.99,1884,1887.36,34294.423,49556.79779310366,11.440772868524105
1741922820,1887.35,1888.07,1883.33,1885.18,19890.203,47213.808724138136,10.962146235058098
1741924200,1885.18,1894.03,1884.65,1893.29,21924.827,46102.59427586228,10.849135789696797
1741925580,1893.28,1896.3,1890.2,1890.2,25877.708,43395.33700000021,10.509911804718447
1741926960,1890.19,1894,1889.8,1890.88,13926.403,39824.77068965539,10.059203818667132
1741928340,1890.88,1892.01,1886.8,1891.62,25576.579,37146.84817241401,9.71283211733377
1741929720,1891.63,1898.75,1891.02,1896.48,29533.151,35703.69813793124,9.57120125180993
1741931100,1896.39,1896.39,1891.9,1892.58,19183.611,34598.942172414005,9.214686876680645
1741932480,1892.59,1893.25,1888.21,1888.25,22208.002,33978.31182758642,8.91649495691774
1741933860,1888.39,1894.19,1887.67,1894.1,18095.192,32572.76106896573,8.745316745709328
1741935240,1894.1,1895,1887.5,1889.49,22318.441,31717.023379310554,8.656365549587234
1741936620,1889.48,1896.4,1889.08,1896,25242.49,31732.647586207106,8.56091086747387
1741938000,1896,1904.69,1890.36,1891.56,61450.731,31326.88751724159,8.97298866265432
1741939380,1891.56,1900.94,1891.56,1900.08,39898.865,31942.06337931055,9.002060901036161
1741940760,1900.08,1902.2,1890.82,1899.27,37764.565,31748.913965517448,9.171913693819302
1741942140,1899.28,1899.32,1891.66,1892.52,25488.619,30935.549413793306,9.063919858546486
1741943520,1892.53,1897.5,1891.08,1892.61,24696.529,30556.964724138135,8.875068440078886
1741944900,1892.64,1897.07,1892,1893.32,22988.903,29981.27189655193,8.603277837216103
1741946280,1893.31,1894.93,1888.46,1892.6,33596.996,27962.305689655383,8.450900848843526
1741947660,1892.6,1905.98,1890.68,1903.47,48463.187,28770.570310345036,8.940122216783271
1741949040,1903.48,1908.2,1896.51,1900.28,46792.211,29880.191413793313,9.136542058441613
1741950420,1900.29,1903.94,1896.77,1903.93,22775.11,29583.257827586414,8.996074768552932
1741951800,1903.91,1905.84,1900.9,1902.48,19560.072,29166.415034482965,8.70635514222771
1741953180,1902.49,1904.45,1897.22,1903.7,31856.417,29231.150931034692,8.60090120349716
1741954560,1903.7,1907.85,1900.21,1902.7,33878.281,29740.361620689862,8.532265403247354
1741955940,1902.7,1903.5,1894.06,1902.19,45736.94,29750.248379310553,8.59710358872969
1741957320,1902.2,1904.94,1897.38,1899.44,27842.205,29985.377206896756,8.52302476096328
1741958700,1899.44,1911.67,1891.55,1898.83,105931.06,32432.59734482779,9.351380135180197
1741960080,1898.81,1913.06,1874.27,1900.85,161092.636,36823.59851724158,11.454138696953038
1741961460,1900.99,1917.79,1894.21,1913.93,137631.966,40386.962068965724,12.320271647170673
1741962840,1913.15,1923.74,1909.29,1914.71,114802.182,43659.78893103469,12.4723951009442
1741964220,1914.7,1940.3,1914.41,1936.32,144623.2,47890.76731034503,13.430795450876747
1741965600,1936.31,1941.75,1930.37,1933.41,89191.313,50073.99506896572,13.284310061528416
1741966980,1933.4,1934.2,1912.61,1916.28,121049.785,53767.90479310365,13.877573628562109
1741968360,1916.31,1928.45,1913.13,1921.01,65490.1,55144.23310344848,13.980604083664812
1741969740,1921.01,1934.97,1919.07,1934.04,64766.384,56359.172172414,14.117703791974474
1741971120,1934.04,1939.21,1931.21,1932.89,56826.646,57657.207862069175,13.680724949690584
1741972500,1932.88,1934.58,1926.55,1928.81,32315.504,58005.742413793305,13.277101738998397
1741973880,1928.81,1937.8,1926.89,1936.79,34103.89,58557.766482758816,13.108023043355644
1741975260,1936.72,1939.5,1926.65,1927.8,54409.034,59664.33865517261,13.08959282597309
1741976640,1927.8,1945.16,1926.54,1936.2,46904.362,60411.29975862088,13.484621909832162
1741978020,1936.19,1939.46,1930.83,1937.65,21192.005,59023.0678275864,13.137863201987015
1741979400,1937.64,1944.49,1933.33,1936.64,38727.31,58982.66937931054,12.996587258987947
1741980780,1936.64,1938.38,1929.78,1933.27,26977.489,58610.70124137951,12.68254531191739
1741982160,1933.27,1935.15,1922.71,1923.09,42573.359,59199.830206896746,12.665220646780439
1741983540,1922.9,1924.33,1915.18,1922.6,54105.955,60213.94834482778,12.414133457724684
1741984920,1922.59,1926.69,1921.01,1921.74,17906.696,60038.6998275864,11.933123925030069
1741986300,1921.73,1922.39,1916.76,1917.9,25513.897,59759.97227586227,11.482900787527928
1741987680,1917.91,1922.8,1914.49,1922.45,16012.212,58640.97313793124,11.256265016990215
1741989060,1922.46,1925.25,1919,1922.67,15802.166,57572.35089655193,10.89867465863377
1741990440,1922.68,1926.6,1922.49,1924.7,15427.032,57318.96889655192,10.413769325874208
1741991820,1924.71,1929.58,1924.1,1926,16714.363,57220.8410000002,10.061357231168909
1741993200,1926,1926.3,1917.23,1918.38,18445.898,56758.40931034503,9.990546000371126
1741994580,1918.38,1919.91,1911.01,1911.68,28460.878,56571.602310345035,9.91264985748748
1741995960,1911.68,1913.69,1907.42,1910.78,19606.572,55670.55513793124,9.652460581952658
1741996800,1910.71,1915.98,1908.49,1913,23954.956,55536.51206896572,9.497999111813183
1741998180,1913,1917.17,1910.84,1913.12,12581.986,52317.57848275882,9.271713460969396
1741999560,1913.12,1917.15,1912.41,1914,15806.551,47307.71348275882,8.948019642328726
1742000940,1914.01,1919.51,1912.74,1913.03,23830.2,43383.514655172614,8.792446810733816
1742002320,1913.04,1913.49,1902.72,1909.11,34890.809,40627.950068965714,8.933700609967113
1742003700,1909.1,1911.7,1904.61,1908.06,15907.386,36189.47372413813,8.802007709255188
1742005080,1908.14,1908.77,1903.4,1906.29,22011.547,33872.93006896572,8.556864301451238
1742006460,1906.3,1915.95,1905.72,1914.61,31711.964,30792.315551724336,8.676373994204722
1742007840,1914.6,1920.7,1912.21,1920.24,26926.435,29462.534000000203,8.663061566047242
1742009220,1920.23,1922.49,1918,1919.9,22487.868,28004.654137931237,8.36498573990101
1742010600,1919.77,1923.56,1916.83,1916.94,18235.433,26673.922655172617,8.248201044193797
1742011980,1916.93,1926.51,1915.07,1926.49,20247.469,26257.783517241587,8.476186683894245
1742013360,1926.74,1934.51,1923.33,1931,50820.882,26834.231517241584,8.669316206473232
1742014740,1930.99,1932.21,1926.2,1926.4,22578.318,25736.62062068986,8.479365048868
1742016120,1926.41,1929.47,1924.03,1928.69,15571.038,24656.161172414,8.262267545377433
1742017500,1928.7,1930.99,1923.06,1923.2,18518.942,24563.986586207102,8.23853414927905
1742018880,1923.2,1929.8,1922.12,1927.96,16517.843,23798.142896551934,8.19863885290198
1742020260,1927.96,1929.33,1925.46,1925.67,10571.346,23232.413827586417,7.889450363408973
1742021640,1925.66,1928.72,1921.25,1921.72,24405.687,22605.942379310556,7.859489623165477
1742023020,1921.73,1923.34,1913.56,1918.89,35955.785,21980.074448276075,7.996668935796513
1742024400,1918.93,1920.69,1915.66,1917.6,19848.583,22047.03606896573,7.784764011811046
1742025780,1917.6,1919.23,1911.58,1916.37,31545.442,22255.020379310557,7.7751380109674075
1742027160,1916.37,1919.99,1915.3,1917.98,17287.872,22299.008655172627,7.554771010184026
1742028540,1917.98,1921.26,1916.39,1917.21,14917.919,22268.51737931056,7.36300165231373
1742029920,1917.2,1919.1,1913.22,1919,16356.833,22300.579482758836,7.257072962862741
1742031300,1918.99,1925.76,1918,1924.79,24347.681,22563.7973448278,7.292996322658259
1742032680,1924.8,1925.75,1919.27,1919.28,17627.829,22535.58806896573,7.234925156754099
1742034060,1919.28,1927.36,1918.92,1924.68,18943.109,22207.389137931248,7.321001931271652
1742035440,1924.68,1928.65,1923.82,1927.07,19396.308,22200.138655172625,7.143073221895116
1742036820,1927,1928.9,1925.61,1928.09,14983.108,21890.764586207108,6.867853706045478
1742038200,1928.08,1930.28,1926.86,1930.2,16861.76,22038.34300000021,6.621578441327949
1742039580,1930.19,1930.86,1925.6,1927.87,17289.984,22089.49586206918,6.5243228383759515
1742040960,1927.87,1930.44,1925.8,1927.19,14844.016,21779.627448276075,6.389728349920533
1742042340,1927.19,1929.25,1921.6,1923.9,20180.972,21272.391689655382,6.479747753497645
1742043720,1923.9,1929,1923.3,1928.83,12466.311,21153.73393103469,6.424051485390675
1742045100,1928.82,1932.38,1924.61,1930.01,28067.255,21362.55144827607,6.520190665005642
1742046480,1929.94,1931.9,1925.71,1927.17,18178.042,20895.86448275883,6.496605617505243
1742047860,1927.17,1928.5,1922.63,1924.75,20452.94,20672.640517241583,6.451848073397718
1742049240,1924.59,1928.49,1922.2,1925.78,15086.85,20417.4330000002,6.44028749672645
1742050620,1925.78,1932.42,1925.39,1929.45,23897.999,20612.693896551926,6.482409818388844
1742052000,1929.45,1936.73,1929.45,1936.21,36674.72,21179.150827586407,6.5393805456467815
1742053380,1936.22,1938.72,1933.99,1935.13,27028.951,20358.739413793304,6.410139078100584
1742054760,1935.13,1937.86,1932.31,1933.7,19690.359,20259.154620689857,6.348700572521968
1742056140,1933.7,1944.44,1933,1939.99,37963.926,21031.32317241399,6.712364817341831
1742057520,1939.99,1941.2,1934.2,1940.58,25920.288,21286.542000000198,6.7329101875317
1742058900,1940.58,1947.28,1938,1940,54015.868,22579.577344827783,6.914845174136576
1742060280,1939.99,1940.89,1935.54,1940.49,30805.939,23277.32193103468,6.803070518841116
1742061660,1940.49,1944.44,1940,1942.97,23766.847,23255.292965517434,6.634279767495326
1742063040,1942.98,1943.07,1929.49,1932.09,51060.14,23776.132793103643,7.130402641245655
1742064420,1932.01,1933.6,1927.46,1929.08,23657.11,23907.46131034502,7.059659595442384
1742065800,1929.08,1932.99,1929.07,1931.54,13188.262,23274.45510344847,6.835398195767934
1742067180,1931.54,1935,1927.98,1934.71,16715.153,23254.706172413986,6.848584038927366
1742068560,1934.72,1948.6,1934.71,1946.01,46759.224,24352.68220689675,7.351542321861117
1742069940,1946,1946.03,1940.91,1942.72,15468.467,24322.048896551918,7.1921464417281715
1742071320,1942.72,1945,1940.62,1944.67,11672.448,23884.97189655192,6.991278838747596
1742072700,1944.66,1945.77,1939.1,1941.16,14531.86,23778.21434482778,6.968330350265631
1742074080,1941.15,1956.99,1940.97,1946.56,31787.685,24221.130758620882,7.614878182389512
1742075460,1946.57,1953.64,1945.44,1948.45,33071.448,24692.68731034502,7.656672597933122
1742076840,1948.44,1948.79,1942.72,1944.01,13853.743,24653.743689655366,7.543338840937894
1742078220,1944,1944.1,1938.5,1942.76,17467.669,24674.63710344847,7.404528923728038
1742079600,1942.77,1943.88,1936.79,1937.99,16062.093,24632.29603448295,7.382062572033189
1742080980,1937.94,1940.83,1937.06,1937.56,12229.135,24542.127724138125,7.1240581026022465
1742082360,1937.56,1940.4,1935.2,1936.27,10628.601,24212.73562068985,6.986625380987803
1742083200,1936.2,1939.6,1932.68,1936.93,24544.189,24629.21417241399,6.981866425202949
1742084580,1936.93,1940,1935.76,1936.18,11318.083,24051.656517241576,6.78601882340274
1742085960,1936.18,1937.82,1929.16,1929.96,27927.144,24387.832448276058,6.919874621731105
1742087340,1929.96,1931.54,1926.1,1927.97,23509.751,24493.23972413813,6.814169291607458
1742088720,1927.97,1928.54,1919.1,1923.1,47366.961,25606.347000000198,7.001728627921215
1742090100,1923.09,1924,1915.38,1918.5,34276.891,25964.23982758641,7.117319440212549
1742091480,1918.5,1926.87,1917.94,1926.5,27734.537,25655.957655172617,7.2467966230544985
1742092860,1926.5,1926.5,1919.13,1923.37,18465.33,25360.66037931055,7.255596864264883
1742094240,1923.38,1927.12,1922.8,1927.01,12531.834,25113.814689655374,7.045911373960244
1742095620,1927,1929.47,1924.61,1924.62,19936.594,24492.18255172434,6.889774847248808
1742097000,1924.62,1928.95,1924.62,1927,15352.012,24127.759241379514,6.706933786731048
1742098380,1926.95,1927.68,1922.72,1923.31,10651.173,22632.424931034682,6.582152801964547
1742099760,1923.31,1926.76,1922.36,1926.56,12089.765,21987.039620689855,6.4262847446813725
1742101140,1926.66,1931.79,1924.76,1929.42,18605.448,21809.060344827787,6.469407262918415
1742102520,1929.41,1932.7,1927.82,1928.01,17516.696,20652.389862069165,6.355878172709965
1742103900,1928.12,1931.7,1927.75,1928.86,9251.067,20155.629758620893,6.184029731802114
1742105280,1928.86,1931.11,1928.21,1929.86,8849.621,20006.021448276068,5.949456179530524
1742106660,1929.86,1933.22,1929.67,1929.71,12134.926,19848.0825862071,5.778066452421198
1742108040,1929.7,1929.71,1920.6,1923.37,26411.938,19146.452034482958,6.016061705819693
1742109420,1923.37,1927,1921.94,1926.01,18958.88,19266.811103448475,5.947771583975425
1742110800,1926.01,1927.39,1923.75,1925.61,17593.385,19470.98134482779,5.782930756548616
1742112180,1925.61,1926.1,1917.21,1919.13,35700.305,20200.927724138135,6.004864273937991
1742113560,1919.13,1922.14,1918.03,1921.21,18378.034,19738.52596551744,5.869516825799572
1742114940,1921.21,1922.73,1917.53,1918.09,15221.309,19123.003931034684,5.821694195385319
1742116320,1918.1,1921.19,1910.02,1915.22,35869.241,19882.159034482964,6.203716038572088
1742117700,1915.21,1915.59,1904.59,1908.67,57493.29,21262.352862069172,6.546307750102653
1742119080,1908.67,1912.75,1905.5,1908.73,28365.419,21686.605482758827,6.596571482238178
1742120460,1908.66,1908.94,1902.5,1907.5,33170.297,22408.714517241584,6.585387804935455
1742121840,1907.51,1908.39,1887.25,1888.58,71833.982,24519.24489655193,7.625002961725786
1742123220,1888.57,1895.27,1867.79,1879.9,136557.839,28381.78455172434,9.043217035888231
1742124600,1879.91,1879.91,1865.8,1867.89,105017.748,31612.807482758824,9.405130104753367
1742125980,1867.6,1880.47,1867.23,1876.72,78428.869,33354.24627586228,9.67904938298527
1742127360,1876.72,1888.41,1873.11,1881.51,57557.768,34528.31582758641,10.080545855629193
1742128740,1881.51,1883.93,1878.39,1880.63,26698.82,33815.621310345035,9.756221151655676
1742130120,1880.55,1893.78,1880.41,1883.26,59772.278,34694.7725862071,10.014348212251692
1742131500,1883.27,1891.27,1879.6,1880.91,37607.375,35035.215275862276,10.13260905423372
1742132880,1880.86,1886.66,1873.5,1881.87,55934.065,36327.24062068986,10.348851264645603
1742134260,1881.88,1887.37,1878.43,1882.29,27658,36848.83255172434,10.248219031456618
1742135640,1882.29,1895.3,1881.78,1894.35,41720.289,37599.99444827607,10.481917672066858
1742137020,1894.35,1897.65,1888.39,1890.8,39346.255,38427.382137931236,10.394637838347796
1742138400,1890.8,1895.21,1886.62,1890.75,18543.321,38699.525172413996,10.265735135608677
1742139780,1890.63,1898.67,1890.5,1898.4,23981.836,39109.596586207095,10.11603976877949
1742141160,1898.24,1923.42,1897.81,1912.2,158159.644,43921.81024137951,11.222751213866678
1742142540,1912.2,1915.29,1905,1909.16,47411.527,44952.66648275882,11.156126127161912
1742143920,1909.17,1915.98,1901.43,1913.6,51603.089,46413.08103448295,11.398545689507486
1742145300,1913.59,1915.64,1903,1907.93,39115.636,47456.73672413812,11.487220997399817
1742146680,1907.92,1910.23,1903.01,1909.68,21314.636,47773.278448276054,11.182419497585546
1742148060,1909.68,1909.68,1897.2,1901.71,49703.757,48576.44462068984,11.27510381918658
1742149440,1901.71,1903.47,1893.39,1894.48,28805.538,48915.98455172433,11.189739260673248
1742150820,1894.26,1895.76,1888.51,1890.22,30711.959,49368.34917241398,10.908329313482302
1742152200,1890.23,1891.19,1858.54,1875.23,114276.294,52077.86603448295,12.461305791090714
1742153580,1875.24,1881.11,1871.28,1879,30876.228,52508.8382413795,12.273355377441373
1742154960,1879,1893,1877.59,1887.83,47739.394,53630.151517241575,12.497401421909853
1742156340,1887.83,1889.47,1883.73,1888.49,20749.105,53108.76751724158,12.014729891773436
1742157720,1888.49,1894.47,1886.6,1892.17,20364.554,51828.466275862265,11.718677756646771
1742159100,1892.11,1895.76,1886.6,1895.42,20338.788,51551.68589655192,11.535915059743436
1742160480,1895.42,1897.59,1883.75,1886.16,20970.111,51130.9898275864,11.700492555476043
1742161860,1886.15,1890.46,1875.35,1882.11,33716.576,49816.596517241574,11.944028801513477
1742163240,1882.12,1886.99,1879.45,1879.57,24530.869,45953.597551724335,11.629455315691084
1742164620,1880.07,1883.44,1873.2,1873.62,25379.121,43207.438000000206,11.530208507427435
1742166000,1873.62,1882.54,1869.3,1880.18,36823.424,41772.76748275882,11.65233647118262
1742167380,1880.19,1886.54,1877.22,1884.76,25858.463,40679.688000000206,11.485741008955285
1742168760,1884.77,1888.15,1884,1885.97,12811.994,40200.83193103468,10.961759508315629
1742169600,1885.97,1892.44,1885.41,1889.53,33285.179,39287.483689655375,10.680919543435937
1742170980,1889.52,1900.7,1889.11,1899.86,39399.498,39349.281034482956,10.745853861761953
1742172360,1899.61,1909.99,1899.5,1904.58,45145.618,38977.265620689854,10.727578585921815
1742173740,1904.59,1905.14,1895.83,1898.4,37128.446,39303.832724138134,10.626322972641699
1742175120,1898.4,1908.78,1897.98,1904.44,26738.573,38787.22182758641,10.63872847459586
1742176500,1904.45,1907.07,1900.25,1900.84,20376.625,38133.096655172616,10.365962154981867
1742177880,1900.84,1912.01,1900.72,1908.83,26822.55,38418.587310345036,10.431964858197446
1742179260,1908.94,1910.84,1902.28,1909.77,21629.356,38337.46731034503,10.29825308261191
1742180640,1909.77,1914.88,1907.4,1909.23,27898.762,33845.712758620895,10.096949290996774
1742182020,1909.34,1911.21,1905.79,1908.7,13527.526,32677.298931034686,9.76288148449701
1742183400,1908.71,1912.38,1905.48,1907.1,19189.591,31559.592103448478,9.558389949890087
1742184780,1907.09,1909.05,1901.97,1907.1,31900.069,31310.77944827607,9.381362096326503
1742186160,1907.1,1907.65,1901.75,1903.59,16935.945,31159.79010344848,9.132693375160331
1742187540,1903.59,1904.55,1896.35,1898.71,29868.702,30475.82268965538,9.06607241979174
1742188920,1898.71,1903.16,1897.63,1898.81,17651.616,30091.204689655377,8.813495818378042
1742190300,1898.8,1898.84,1892.85,1896.91,28335.265,30009.249724138135,8.611817545636754
1742191680,1896.9,1898.49,1883.98,1885.67,40176.569,27454.086793103652,9.033116292376985
1742193060,1885.61,1894.86,1878.67,1893.59,51679.417,28171.43813793124,9.544322271492902
1742194440,1893.6,1900.51,1890.71,1894.91,36498.083,27783.806724138136,9.562584966386263
1742195820,1894.91,1900.63,1893.75,1896.04,16753.933,27646.042172413996,9.370971754501538
1742197200,1896.03,1902.45,1895.74,1898.1,22767.367,27728.897793103653,9.180902343465716
1742198580,1898.1,1900.25,1892.06,1899,28196.719,27999.86093103469,9.11012360464674
1742199960,1898.99,1904.29,1896,1902.12,21700.338,28025.041172414,9.05154334717197
1742201340,1902.12,1904.46,1899.61,1901.9,22539.667,27639.630517241585,8.751433108088268
1742202720,1901.91,1908.42,1901.36,1906.02,26793.035,27717.636241379518,8.630616457510547
1742204100,1906.03,1912.23,1903.07,1909.4,28189.6,27814.549310345035,8.66842956768837
1742205480,1909.4,1914.26,1907.2,1910.83,36119.478,27790.275310345034,8.553541741424912
1742206860,1910.82,1917.46,1908.86,1912.91,36796.514,28167.449482758828,8.556860188465999
1742208240,1912.88,1915.19,1907.2,1908.39,26208.989,28629.414827586417,8.516370175004143
1742209620,1908.4,1916.15,1907.5,1913.92,21012.347,28206.21372413814,8.525915162503853
1742211000,1913.98,1915.19,1910.5,1911.6,16108.461,27403.07451724159,8.251921222325011
1742212380,1911.6,1920,1905.61,1907.29,62740.76,28009.803551724344,8.690355420730375
1742213760,1907.3,1944.59,1901.71,1917.24,101361.761,30224.745448276073,11.132472890678198
1742215140,1917.38,1917.69,1905,1905.26,65417.945,31558.516896551933,11.24372482705833
1742216520,1905.26,1906.19,1897.59,1898.75,51352.292,32626.643344827797,11.054887339411314
1742217900,1898.74,1913.44,1894.6,1901.17,79680.493,34449.331034482966,11.610966815167659
1742219280,1901.18,1901.94,1889.94,1890.72,73454.742,36236.41331034504,11.63875489979854
1742220660,1890.83,1904.18,1886.38,1902,80098.016,38036.38758620711,12.078843835527213
1742222040,1902,1911.48,1898.01,1898.98,56451.019,39516.50803448297,12.178212132989557
1742223420,1898.64,1911.79,1893.04,1911.35,56150.319,40791.01589655193,12.647625552061731
1742224800,1911.35,1916.1,1907.01,1912.94,45999.226,41277.19372413814,12.393509441200171
1742226180,1912.93,1922.27,1910.3,1921.99,65642.15,42956.71803448296,12.363258766828732
1742227560,1921.99,1924.5,1913.45,1915.39,49725.68,43641.441413793305,12.269454569198105
1742228940,1915.5,1920,1906.71,1911.99,44574.842,44569.82851724158,12.342350671398238
1742230320,1911.99,1922.2,1911.26,1921.7,31446.032,44677.09634482778,12.242182766298368
1742231700,1921.79,1932.62,1919.51,1928.9,55578.579,45208.200137931235,12.304169711562764
1742233080,1928.89,1934.54,1927.29,1931.93,41910.603,44871.344482758825,11.943157589308282
1742234460,1931.94,1941.76,1929.29,1936.44,51179.919,45377.61468965537,11.980789190071977
1742235840,1936.44,1949.99,1935.67,1944.43,88301.429,47844.76972413813,12.147875676495403
1742237220,1944.44,1951.76,1943.64,1947.69,48750.543,48740.74131034502,11.860170271031437
1742238600,1947.69,1949.5,1941.9,1945.07,43818.042,49279.407620689846,11.555872394529185
1742239980,1945.07,1948.34,1940,1940.11,37341.731,49818.76600000019,11.32616722349138
1742241360,1940.12,1942.23,1936,1937.35,36370.553,50295.69310344847,10.962155278956283
1742242740,1937.36,1937.77,1930.41,1933.47,33018.781,50510.3740000002,10.704858473316543
1742244120,1933.47,1940.85,1932.41,1935.88,28512.431,50521.506103448475,10.543082868079635
1742245500,1935.87,1948.51,1932.8,1938.04,39174.443,50626.84972413813,10.91214837750252
1742246880,1938.04,1943.7,1936.23,1942.44,18778.992,50005.55586206916,10.666280636252342
1742248260,1942.45,1944.28,1936.76,1938.82,19378.442,49770.01975862089,10.44154630509146
1742249640,1938.81,1940.79,1935.25,1938.02,12501.824,49476.553448276056,10.09143585472778
1742251020,1938.02,1938.49,1931.32,1931.67,16702.226,49497.02810344847,9.882761865104372
1742252400,1931.56,1931.86,1926.05,1927.27,35771.993,48567.070620689854,9.5918503033112
1742253780,1927.28,1930.1,1921.1,1930.1,37721.33,46372.5730000002,9.549575281646113
1742255160,1930.06,1930.69,1925.25,1925.36,10273.677,44471.04651724158,9.256034190099967
1742256000,1925.36,1929.54,1923.5,1928.21,18832.198,43349.663965517444,9.026317462235681
1742257380,1928.21,1928.65,1920.72,1921.09,19002.97,41257.3355862071,8.948009072075994
1742258760,1921.09,1924.03,1918.13,1919.91,24887.326,39582.597103448476,8.73029413835627
1742260140,1919.91,1919.91,1907.66,1908.8,64435.9,39042.52413793123,8.98170169990225
1742261520,1908.63,1909.66,1899.68,1902.54,65752.417,39363.262000000184,9.053008721337804
1742262900,1902.54,1913.15,1899.01,1912.57,54477.647,39305.5836551726,9.416365241242252
1742264280,1912.56,1914.85,1906.4,1913.41,37442.021,39010.507620689845,9.347339152582078
1742265660,1913.41,1917,1906.09,1907.83,26707.188,37667.92272413812,9.458957784540505
1742267040,1907.83,1907.84,1902.15,1902.91,31023.182,37023.00900000019,9.18974651421617
1742268420,1902.9,1905.66,1896.3,1902.62,42265.724,36943.3842413795,9.201907477486454
1742269800,1902.62,1905.96,1898.01,1905.2,30446.294,36908.91051724157,9.112485514808855
1742271180,1905.2,1907.69,1902.56,1903.96,16413.368,35558.386000000195,8.828022263751087
1742272560,1903.97,1904.92,1900,1902.77,21833.088,34866.057896551916,8.5488778163403
1742273940,1902.77,1908.32,1902.5,1905.82,18669.415,33745.006034482954,8.353957972315987
1742275320,1905.82,1909.44,1904.04,1909.03,19067.651,31357.634379310537,8.142960974293423
1742276700,1908.96,1908.96,1901.64,1901.8,19548.021,30350.650862069157,8.08917804755817
1742278080,1901.8,1902.24,1892.9,1898.7,51651.422,30620.767413793295,8.17852247273258
1742279460,1898.7,1901.01,1893.17,1898.95,42597.242,30801.991931034674,8.154342296108817
1742280840,1898.95,1909.17,1896.24,1900.91,55257.766,31453.27513793123,8.49546070352962
1742282220,1900.92,1908.27,1899,1903.15,31777.922,31410.48689655192,8.550784938991788
1742283600,1903.07,1906.29,1901.1,1905.31,16959.162,31012.098310345023,8.310728871920949
1742284980,1905.32,1906.88,1900.2,1905.71,25227.172,30531.157931034682,8.194248238212314
1742286360,1905.71,1912.3,1904.55,1907.4,37245.64,31167.938896551925,8.162516221197148
1742287740,1907.39,1910.57,1905.55,1910.1,18173.409,31126.38603448296,7.938050776825922
1742289120,1910.1,1910.18,1902.69,1907.74,17942.621,31313.99972413813,7.906047149909786
